Nid,Node UUID,Title,Authorized Name,Author Name Latin,Author Name English,Author Name Native Language,Also known as,Other Alternative Name Form(s),Author Birth Date,Author Death Date,Floruit/Active,Modern Geographic Identity,Ancient Geographic Identity,Time Period,Source,LoC Source,LofC URI,LoC ID,VIAF Source,VIAF ID,PHI Author Name,PHI Number,PHI or Stoa Number,DigilibLT Number,Perseus Name,Stoa Number,Perseus URN,CTS URN,Author Name Abbreviations,Path,Post date,BNE Name,BNE URL,BNF Name,BNF URL,DNB Name,DNB URL,ICCU Name,ICCU URL,ISNI Name,ISNI URL,Wikidata URL,Wikipedia,WorldCat Identity,DLL Identifier,DLL Number
71516,5d2bddb9-90a7-4e24-b658-0a62dca40dea,"71516 : Ronsard, Pierre de, 1524-1585","Ronsard, Pierre de, 1524-1585",Petrus Ronsardus,,Pierre de Ronsard,,,1524 A.D.,1585 A.D.,16th Century A.D.,,,Neo-Latin,http://catalogue.bnf.fr/ark:/12148/cb11922538t,http://lccn.loc.gov/n79026804,https://id.loc.gov/authorities/names/n79026804,n79026804,http://viaf.org/viaf/61551687,61551687,,,,,,,,,,/alli/author/2071,7/20/2017 20:38,"Ronsard, Pierre de 1524-1585",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1073992,Ronsard Pierre de 1524-1585,http://catalogue.bnf.fr/ark:/12148/cb11922538t,"Ronsard, Pierre de 1524-1585",http://d-nb.info/gnd/118602519,,,"Ronsard, P. de 1524-1585",http://isni.org/isni/0000000121017491,https://www.wikidata.org/entity/Q49752#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Pierre_de_Ronsard,https://www.worldcat.org/identities/lccn-n79026804,A3821,3821
71515,17bf1ed2-8866-4ae5-a6dd-109550e8e410,"71515 : Rococciolo, Francesco, approximately 1470-1528","Rococciolo, Francesco, approximately 1470-1528",,,Francesco Rococciolo,,,Approximately 1470 A.D.,1528 A.D.,15th Century A.D. - 16th Century A.D.,Italy,,Neo-Latin,,http://lccn.loc.gov/n2007037127,https://id.loc.gov/authorities/names/n2007037127,n2007037127,http://viaf.org/viaf/84587853,84587853,,,,,,,,,,/alli/author/2070,7/20/2017 20:32,,,Rococciolo Francesco 146.?-1528,http://catalogue.bnf.fr/ark:/12148/cb15648008d,,,,,"Rococciolo, Francesco",http://isni.org/isni/0000000078502343,,,https://www.worldcat.org/identities/lccn-n2007037127,A3812,3812
71514,7fcd10dd-36de-4135-a916-6d379f127db9,"71514 : Rigault, Nicolas, 1577-1654","Rigault, Nicolas, 1577-1654",Nicolaus Rigaltius,,Nicolas Rigault,,,1577 A.D.,1654 A.D.,16th Century A.D. - 17th Century A.D.,"Paris, France",,Neo-Latin,,http://lccn.loc.gov/n88606015,https://id.loc.gov/authorities/names/n88606015,n88606015,http://viaf.org/viaf/12339587,12339587,,,,,,,,,,/alli/author/2069,7/20/2017 20:28,,,Rigault Nicolas 1577-1654,http://catalogue.bnf.fr/ark:/12148/cb12114916n,"Rigault, Nicolas 1577-1654",http://d-nb.info/gnd/124394183,,,"Rigault, Nicolás 1577-1654",http://isni.org/isni/0000000121208896,https://www.wikidata.org/entity/Q533639#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Nicolas_Rigault,https://www.worldcat.org/identities/lccn-n88606015,A3839,3839
71513,09f2ba4d-81a8-4e64-994b-da21da142e5a,"71513 : Reusner, Nikolaus, 1545-1602","Reusner, Nikolaus, 1545-1602",Nicolaus Reusnerus,,Nikolaus Reusner,,,1545 A.D.,1602 A.D.,16th Century A.D. - 17th Century A.D.,,,Neo-Latin,http://d-nb.info/gnd/100069983,http://lccn.loc.gov/n86847666,https://id.loc.gov/authorities/names/n86847666,n86847666,http://viaf.org/viaf/66805871,66805871,,,,,,,,,,/alli/author/2068,7/20/2017 20:23,"Reusner, Nikolaus 1545-1602",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1031178,Reusner Nikolaus von 1545-1602,http://catalogue.bnf.fr/ark:/12148/cb119952323,"Reusner, Nikolaus 1545-1602",http://d-nb.info/gnd/100069983,,,"Reusner, Nikolaus von 1545-1602",http://isni.org/isni/0000000121020295,https://www.wikidata.org/entity/Q21545211#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-n86847666,A3830,3830
71512,a93f4a8f-973b-4d60-bb65-15cc54988ebc,"71512 : Reuchlin, Johann, 1455-1522","Reuchlin, Johann, 1455-1522",Johannes Reuchlinus,,Johannes Reuchlin,,,1455 A.D.,1522 A.D.,15th Century A.D. - 16th Century A.D.,,,Neo-Latin,http://d-nb.info/gnd/118744658,http://lccn.loc.gov/n83191624,https://id.loc.gov/authorities/names/n83191624,n83191624,http://viaf.org/viaf/66542815,66542815,,,,,,,,,,/alli/author/2067,7/20/2017 20:17,"Reuchlin, Johann",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX838288,Reuchlin Johannes 1455-1522,http://catalogue.bnf.fr/ark:/12148/cb12359330x,"Reuchlin, Johannes 1455-1522",http://d-nb.info/gnd/118744658,,,"Ketham, Joannes de 15th cent",http://isni.org/isni/0000000110285685,https://www.wikidata.org/entity/Q61067#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Johann_Reuchlin,https://www.worldcat.org/identities/lccn-n83191624,A3809,3809
71511,a1a3e27d-4ce0-47c7-961c-799fa818d9af,"71511 : Rapin, René, 1621-1687","Rapin, René, 1621-1687",Renatus Rapinus,,René Rapin,,,1621 A.D.,1687 A.D.,17th Century A.D.,,,Neo-Latin,http://www.newadvent.org/cathen/12648a.htm,http://lccn.loc.gov/n84019315,https://id.loc.gov/authorities/names/n84019315,n84019315,http://viaf.org/viaf/46961,46961,,,,,,,,,,/alli/author/2066,7/20/2017 20:12,,,Rapin René 1621-1687,http://catalogue.bnf.fr/ark:/12148/cb12142104k,"Rapin, René 1621-1687",http://d-nb.info/gnd/122387171,,,René Rapin,http://isni.org/isni/0000000108610290,https://www.wikidata.org/entity/Q511359#sitelinks-wikipedia,https://en.wikipedia.org/wiki/René_Rapin,https://www.worldcat.org/identities/lccn-n84019315,A3823,3823
71509,226549ac-e9f1-410b-ac3e-c9d76534de35,"71509 : Quillet, Claude, 1602-1661","Quillet, Claude, 1602-1661",Claudius Quilletus,,Claude Quillet,,,1602 A.D.,1661 A.D.,17th Century A.D.,,,Neo-Latin,http://catalogue.bnf.fr/ark:/12148/cb16213892z,http://lccn.loc.gov/n84068978,https://id.loc.gov/authorities/names/n84068978,n84068978,http://viaf.org/viaf/42775199,42775199,,,,,,,,,,/alli/author/2064,7/20/2017 18:05,,,Quillet Claude 1602-1661,http://catalogue.bnf.fr/ark:/12148/cb16213892z,"Quillet, Claude 1602-1661",http://d-nb.info/gnd/124580173,,,Claude Quillet,http://isni.org/isni/000000012130081X,https://www.wikidata.org/entity/Q2978018#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-n84068978,A3813,3813
71508,c1f0f588-0641-4bc8-af4d-95246ff54775,"71508 : Quarles, Francis, 1592-1644","Quarles, Francis, 1592-1644",,Francis Quarles,,,,1592 A.D.,1644 A.D.,17th Century A.D.,,,Neo-Latin,https://www.britannica.com/biography/Francis-Quarles,http://lccn.loc.gov/n50050526,https://id.loc.gov/authorities/names/n50050526,n50050526,http://viaf.org/viaf/38546,38546,,,,,,,,,,/alli/author/2063,7/20/2017 18:02,,,Quarles Francis 1592-1644,http://catalogue.bnf.fr/ark:/12148/cb12093266h,"Quarles, Francis 1592-1644",http://d-nb.info/gnd/118597280,,,"Quarles, Francis",http://isni.org/isni/0000000108609839,https://www.wikidata.org/entity/Q585489#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Francis_Quarles,https://www.worldcat.org/identities/lccn-n50050526,A3841,3841
71507,5b57af35-be97-4e58-9882-5c4fbe51d723,"71507 : Puttenham, George, -1590","Puttenham, George, -1590",,George Puttenham,,,,,1590 A.D.,16th Century A.D.,"Sherfield on Loddon, England",,Neo-Latin,,http://lccn.loc.gov/n50049343,https://id.loc.gov/authorities/names/n50049343,n50049343,http://viaf.org/viaf/12653680,12653680,,,,,,,,,,/alli/author/2062,7/20/2017 17:58,,,Puttenham George 1529-1590,http://catalogue.bnf.fr/ark:/12148/cb12545380n,,,,,"Puttenham, George d. 1590",http://isni.org/isni/0000000080151554,https://www.wikidata.org/entity/Q3101849#sitelinks-wikipedia,https://en.wikipedia.org/wiki/George_Puttenham,https://www.worldcat.org/identities/lccn-n50049343,A3832,3832
71506,cc57f6dd-2503-4f28-889d-90e887e3fc82,"71506 : Puteanus, Erycius, 1574-1646","Puteanus, Erycius, 1574-1646",Erycius Puteanus,,,,,1574 A.D.,1646 A.D.,16th Century A.D. - 17th Century A.D.,,,Neo-Latin,,http://lccn.loc.gov/nr93008405,https://id.loc.gov/authorities/names/nr93008405,nr93008405,http://viaf.org/viaf/120697592,120697592,,,,,,,,,,/alli/author/2061,7/20/2017 17:55,"Puteanus, Erycius 1574-1646",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1142069,Puteanus Erycius 1574-1646,http://catalogue.bnf.fr/ark:/12148/cb12234743k,"Puteanus, Erycius 1574-1646",http://d-nb.info/gnd/116313919,,,"Puteanus, Erycius 1574-1646",http://isni.org/isni/0000000120333214,https://www.wikidata.org/entity/Q2791618#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Erycius_Puteanus,https://www.worldcat.org/identities/lccn-nr93008405,A5621,5621
71505,9bdc30a1-f21f-45eb-a1e6-fe2f17cab584,"71505 : Puscolo, Ubertino, 1431-1488","Puscolo, Ubertino, 1431-1488",Ubertinus Pusculus,,,,,1431 A.D.,1488 A.D.,15th Century A.D.,"Brescia, Italy",,Medieval,http://d-nb.info/gnd/108759504,,,,http://viaf.org/viaf/89370852,89370852,,,,,,,,,,/alli/author/2060,7/20/2017 17:44,,,,,"Pusculus, Ubertinus 1431-1488",http://d-nb.info/gnd/108759504,,,"Pusculo, Ubertino sec. XV",http://isni.org/isni/000000012030339X,,,,A3805,3805
71504,fc47d1f3-51cd-4f23-9933-5eb861215dfe,"71504 : Prasch, Johann Ludwig, 1637-1690","Prasch, Johann Ludwig, 1637-1690",Johannes Ludovicus Praschius,,Johann Ludwig Prasch,,,1637 A.D.,1690 A.D.,17th Century A.D.,"Regensburg, Germany",,Neo-Latin,,http://lccn.loc.gov/n85248233,https://id.loc.gov/authorities/names/n85248233,n85248233,http://viaf.org/viaf/32338191,32338191,,,,,,,,,,/alli/author/2059,7/20/2017 17:41,,,,,"Prasch, Johann Ludwig 1637-1690",http://d-nb.info/gnd/100230792,,,Johann Ludwig Prasch écrivain allemand,http://isni.org/isni/000000008111865X,https://www.wikidata.org/entity/Q1544912#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-n85248233,A3816,3816
71503,91b5c59b-f93e-4733-9deb-23f64a532220,"71503 : Pontanus, Jacob, 1542-1626","Pontanus, Jacob, 1542-1626",Jacobus Pontanus,,Jacob Pontanus,,,1542 A.D.,1626 A.D.,16th Century A.D. - 17th Century A.D.,,,Neo-Latin,,http://lccn.loc.gov/nr93008379,https://id.loc.gov/authorities/names/nr93008379,nr93008379,http://viaf.org/viaf/352137,352137,,,,,,,,,,/alli/author/2058,7/20/2017 17:38,,,Pontanus Jacobus 1542-1626,http://catalogue.bnf.fr/ark:/12148/cb146191561,"Pontanus, Jacobus 1542-1626",http://d-nb.info/gnd/100250769,,,Jakub Spanmüller,http://isni.org/isni/0000000122756202,https://www.wikidata.org/entity/Q3157628#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-nr93008379,A3844,3844
71502,fad59a08-038e-4e23-889f-530172fc33b2,71502 : Pseudo-Hegesippus,Pseudo-Hegesippus,,,,,,,,,,,Classical,,http://lccn.loc.gov/nr96044533,https://id.loc.gov/authorities/names/nr96044533,nr96044533,http://viaf.org/viaf/39280058,39280058,,,,,Pseudo-Hegesippus,stoa0146b,,urn:cts:latinLit:stoa0146b:,,/alli/author/2057,7/20/2017 17:33,,,,,,,,,,,,,https://www.worldcat.org/identities/lccn-nr96044533,A3835,3835
71501,10741c5e-4a5a-418c-a43f-b24f2f9c9e7b,"71501 : Polignac, Melchior de, 1661-1742?","Polignac, Melchior de, 1661-1742?",,,Melchior de Polignac,,,1661 A.D.,Approximately 1742 A.D.,17th Century A.D. - 18th Century A.D.,,,Neo-Latin,,http://lccn.loc.gov/no90022432,https://id.loc.gov/authorities/names/no90022432,no90022432,http://viaf.org/viaf/89067645,89067645,,,,,,,,,,/alli/author/2056,7/20/2017 17:32,,,Polignac Melchior de 1661-1741,http://catalogue.bnf.fr/ark:/12148/cb121742895,"Polignac, Melchior de 1661-1741",http://d-nb.info/gnd/119226987,,,"Polignac, Melchior de",http://isni.org/isni/0000000121429445,https://www.wikidata.org/entity/Q1247737#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Melchior_de_Polignac,https://www.worldcat.org/identities/lccn-no90022432,A3852,3852
71500,c3bcba18-c0e5-4112-8c6e-3eb79199a825,"71500 : Platina, 1421-1481","Platina, 1421-1481",Bartholomaeus Platina,,Bartolomeo Sacchi,,,1421 A.D.,1481 A.D.,15th Century A.D.,,,Neo-Latin,,http://lccn.loc.gov/n82210621,https://id.loc.gov/authorities/names/n82210621,n82210621,http://viaf.org/viaf/99950542,99950542,,,,,,,,,,/alli/author/2055,7/20/2017 17:27,,,Platina Il 1421-1481,http://catalogue.bnf.fr/ark:/12148/cb12074003w,"Platina, Bartholomaeus 1421-1481",http://d-nb.info/gnd/118898027,Il *Platina,http://id.sbn.it/af/IT\ICCU\SBLV\202706,"Platina, il",http://isni.org/isni/000000011031663X,https://www.wikidata.org/entity/Q455140#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Bartolomeo_Platina,https://www.worldcat.org/identities/lccn-n82210621,A3806,3806
71499,0fbd2ec5-3639-4122-8486-23e8ca175dcc,"71499 : Plante, Franciscus, 1613-1690","Plante, Franciscus, 1613-1690",,,Franciscus Plante,,,1613 A.D.,1690 A.D.,17th Century A.D.,,,Neo-Latin,,http://lccn.loc.gov/no98115497,https://id.loc.gov/authorities/names/no98115497,no98115497,http://viaf.org/viaf/47694224,47694224,,,,,,,,,,/alli/author/2054,7/20/2017 17:21,,,,,"Plante, Franciscus 1613-1690",http://d-nb.info/gnd/124433944,,,"Plante, Franciscus 1613-1690",http://isni.org/isni/0000000078204688,https://www.wikidata.org/entity/Q5484237#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Franciscus_Plante,https://www.worldcat.org/identities/lccn-no98115497,A3820,3820
71498,194c413f-81a7-4193-a385-df6b7df2c8c6,"71498 : Pio, Giovanni Battista, -1540?","Pio, Giovanni Battista, -1540?",,,Giovanni Battista Pio,,,,Approximately 1540 A.D.,15th Century A.D. - 16th Century A.D.,,,Neo-Latin,,http://lccn.loc.gov/n82047274,https://id.loc.gov/authorities/names/n82047274,n82047274,http://viaf.org/viaf/232539066,232539066,,,,,,,,,,/alli/author/2053,7/20/2017 17:18,,,Pio Giovanni Battista 147.-1540?,http://catalogue.bnf.fr/ark:/12148/cb12511926x,"Pio, Giovanni Battista 1475-1543",http://d-nb.info/gnd/129355682,,,"Pio, Giovanni Battista -1540?",http://isni.org/isni/0000000366943389,https://www.wikidata.org/entity/Q3766094#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-n82047274,A3878,3878
71497,73697985-bde9-4983-9fe0-d1c214a11a00,"71497 : Ingulf, 1030?-1109","Ingulf, 1030?-1109",Ingulphus Croylandensis,Ingulf,,,,approximately 1130 A.D.,1109 A.D.,11th Century A.D. - 12th Century A.D.,"Crowland, England",Kingdom of England,Medieval,http://www.oxforddnb.com.ezproxy.lib.ou.edu/view/article/14422,http://lccn.loc.gov/nr96000986,https://id.loc.gov/authorities/names/nr96000986,nr96000986,http://viaf.org/viaf/49616203,49616203,,,,,,,,,,/alli/author/2052,7/20/2017 16:03,,,Ingulphus Croylandensis 1030-1109,http://catalogue.bnf.fr/ark:/12148/cb120726152,Ingulphus Croylandensis 1030-1109,http://d-nb.info/gnd/102509271,,,Ingulf 1030?-1109,http://isni.org/isni/0000000054905957,https://www.wikidata.org/entity/Q947245#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Ingulf,https://www.worldcat.org/identities/lccn-nr96000986,A3871,3871
71496,98d46a64-feb9-440e-ac3b-554c3ec69e53,"71496 : Ulpianus, Domitius","Ulpianus, Domitius",Gnaeus Domitius Annius Ulpianus,,,,,Approximately 160 A.D.,Approximately 228 A.D.,2nd Century A.D.-3rd Century A.D.,"Rome, Italy","Roma, Italia",Classical,,http://lccn.loc.gov/n81125955,https://id.loc.gov/authorities/names/n81125955,n81125955,http://viaf.org/viaf/100210035,100210035,,,,,"Ulpianus, Domitius, ca. 160-228",,,,Ulp. (OLD),/alli/author/2051,7/20/2017 16:03,"Ulpiano, Domicio",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1463652,Ulpien 0160-0225,http://catalogue.bnf.fr/ark:/12148/cb14639343n,"Ulpianus, Domitius 170-228",http://d-nb.info/gnd/118803123,,,Ulpien 0160-0225,http://isni.org/isni/0000000079801978,https://www.wikidata.org/entity/Q310076#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Ulpian,https://www.worldcat.org/identities/lccn-n81125955,A3897,3897
71495,88e997d2-f3ae-44c6-9eae-cc963330d727,71495 : Henricus Francigena,Henricus Francigena,,Henricus Francigena,,,,,Approximately 1121 A.D.,12th Century A.D.,,,Medieval,,,,,http://viaf.org/viaf/49615944,49615944,,,,,,,,,,/alli/author/2050,7/20/2017 15:49,,,,,Henricus Francigena ca. um 1121/24,http://d-nb.info/gnd/102493073,,,,,,,,A3868,3868
71493,20bf2eee-64a8-449f-bc81-1e278532d0e8,"71493 : Humphrey, Duke of Gloucester, 1391-1447","Humphrey, Duke of Gloucester, 1391-1447",,Humphrey of Lancaster/ Humphrey Plantagenet,,,,approximately 1390 A.D. ,1447 A.D. ,14th Century A.D.,,Kingdom of England,Medieval,http://www.oxforddnb.com.ezproxy.lib.ou.edu/view/article/14155,http://lccn.loc.gov/n50081506,https://id.loc.gov/authorities/names/n50081506,n50081506,http://viaf.org/viaf/30785585,30785585,,,,,,,,,,/alli/author/2049,7/20/2017 15:32,,,Humphrey duc de Gloucester 1391-1447,http://catalogue.bnf.fr/ark:/12148/cb12108108k,"Humphrey Gloucester, Herzog 1391-1447",http://d-nb.info/gnd/118854321,,,Humphrey ca1390-1447 duke of Gloucester,http://isni.org/isni/0000000061237387,https://www.wikidata.org/entity/Q447541#sitelinks-wikipedia,"https://en.wikipedia.org/wiki/Humphrey,_Duke_of_Gloucester",https://www.worldcat.org/identities/lccn-n50081506,A3859,3859
71492,8c1487b3-84ec-4443-bff7-2f2316ef1f5a,"71492 : Ignatius, Saint, Bishop of Antioch","Ignatius, Saint, Bishop of Antioch",Ignatius Antiochenus,St. Ignatius of Antioch,,,,,Approximately 110 A.D.,1st Century A.D.-2nd Century A.D.,"Antakya, Turkey","Antiochia, Syria",Classical,,http://lccn.loc.gov/n50081749,https://id.loc.gov/authorities/names/n50081749,n50081749,http://viaf.org/viaf/267432724,267432724,,,,,,,,,,/alli/author/2048,7/20/2017 15:26,"Ignacio, Santo, Obispo de Antioquía",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX985996,,,Ignatius Antiochenus -110,http://d-nb.info/gnd/118555340,Ignatius : Antiochenus ,http://id.sbn.it/af/IT\ICCU\RAVV\075412,Ignace évêque d'Antioche,http://isni.org/isni/0000000383014274,https://www.wikidata.org/entity/Q44170#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Ignatius_of_Antioch,https://www.worldcat.org/identities/lccn-n50081749,A3884,3884
71491,365a4176-7f68-41e1-a3bb-30aef8e2d73a,"71491 : Paul, the Apostle, Saint","Paul, the Apostle, Saint",Paulus,"St. Paul, the Apostle",Sha'ul ha-Tarsi / שאול התרסי,,,Approximately 5 A.D.,Approximately 67 A.D.,1st Century A.D.,,,Classical,,http://lccn.loc.gov/n79064565,https://id.loc.gov/authorities/names/n79064565,n79064565,http://viaf.org/viaf/100178790,100178790,,,,,,,,,,/alli/author/2047,7/20/2017 14:58,,,,,,,,,,,,,https://www.worldcat.org/identities/lccn-n79064565,A3874,3874
71490,f5a2f39d-29df-4718-88cd-96edebce834f,"71490 : Pirckheimer, Willibald, 1470-1530","Pirckheimer, Willibald, 1470-1530",Bilibaldus Pirckheimerus,,Willibald Pirckheimer,,,1470 A.D.,1530 A.D.,15th Century A.D. - 16th Century A.D.,,,Neo-Latin,http://d-nb.info/gnd/118594605,http://lccn.loc.gov/n82071558,https://id.loc.gov/authorities/names/n82071558,n82071558,http://viaf.org/viaf/27173507,27173507,,,,,,,,,,/alli/author/2046,7/20/2017 4:05,,,Pirckheimer Willibald 1470-1530,http://catalogue.bnf.fr/ark:/12148/cb12513488k,"Pirckheimer, Willibald 1470-1530",http://d-nb.info/gnd/118594605,"Pirckheimer , Willibald",http://id.sbn.it/af/IT\ICCU\TO0V\037547,"Pirkheimer, Williwald 1470-1530",http://isni.org/isni/0000000122777070,https://www.wikidata.org/entity/Q62663#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Willibald_Pirckheimer,https://www.worldcat.org/identities/lccn-n82071558,A3900,3900
71489,11d903d3-c562-4316-83dd-5b0f696ebb88,"71489 : Peiresc, Nicolas Claude Fabri de, 1580-1637","Peiresc, Nicolas Claude Fabri de, 1580-1637",Nicolaus Claudius Fabricius Perescius,,Nicolas-Claude Fabri Peiresc,,,1580 A.D.,1637 A.D.,16th Century A.D. - 17th Century A.D.,,,Neo-Latin,http://catalogue.bnf.fr/ark:/12148/cb11918940q,http://lccn.loc.gov/n50009014,https://id.loc.gov/authorities/names/n50009014,n50009014,http://viaf.org/viaf/56614685,56614685,,,,,,,,,,/alli/author/2045,7/20/2017 3:55,,,Peiresc Nicolas-Claude Fabri 1580-1637 seigneur de,http://catalogue.bnf.fr/ark:/12148/cb11918940q,"Peiresc, Nicolas Claude Fabri de 1580-1637",http://d-nb.info/gnd/118739840,,,"Peiresc, Nicolas Claude Fabri 1580-1637 seigneur de",http://isni.org/isni/0000000121340205,https://www.wikidata.org/entity/Q440183#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Nicolas-Claude_Fabri_de_Peiresc,https://www.worldcat.org/identities/lccn-n50009014,A3851,3851
71488,295f1142-09db-42ad-a9f6-75fb689bbe5e,"71488 : Papeus, Petrus, active 16th century","Papeus, Petrus, active 16th century",Petrus Papeus,Peter Papeus,,,,,,16th Century A.D.,,,Neo-Latin,,http://lccn.loc.gov/no2008051207,https://id.loc.gov/authorities/names/no2008051207,no2008051207,http://viaf.org/viaf/162965510,162965510,,,,,,,,,,/alli/author/2044,7/20/2017 3:47,,,,,,,,,,,,,https://www.worldcat.org/identities/lccn-no2008051207,A3862,3862
71487,b55d8dcb-63b9-49af-91c8-97d26d7f7cb2,"71487 : Palingenio Stellato, Marcello, approximately 1500-approximately 1543","Palingenio Stellato, Marcello, approximately 1500-approximately 1543",Marcellus Palingenius Stellatus,,Marcello Palingenio Stellato,,,Approximately 1500 A.D.,Approximately 1543 A.D.,16th Century A.D.,"Cesena, Italy",,Neo-Latin,,http://lccn.loc.gov/n85199350,https://id.loc.gov/authorities/names/n85199350,n85199350,http://viaf.org/viaf/39494118,39494118,,,,,,,,,,/alli/author/2043,7/20/2017 3:41,,,,,"Palingènio Stellato, Marcello 1500-1543",http://d-nb.info/gnd/119150654,,,"Manzolli, Pietro Angelo, ca. 1500-ca. 1543",http://isni.org/isni/0000000081184905,https://www.wikidata.org/entity/Q261554#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Pier_Angelo_Manzolli,https://www.worldcat.org/identities/lccn-n85199350,A3887,3887
71486,e229aae5-5cea-4f95-a006-3c6277935d91,"71486 : O'Sullivan-Beare, Philip, 1590?-1660?","O'Sullivan-Beare, Philip, 1590?-1660?",Philippus O'Sullevanus Bearrus,,Philip O'Sullivan-Beare,,,Approximately 1590 A.D.,Approximately 1660 A.D.,17th Century A.D.,,,Neo-Latin,,http://lccn.loc.gov/n50049680,https://id.loc.gov/authorities/names/n50049680,n50049680,http://viaf.org/viaf/100204267,100204267,,,,,,,,,,/alli/author/2042,7/20/2017 3:34,,,,,"O'Sullevan, Philippus 1590-1660",http://d-nb.info/gnd/101666683,,,"O'Sullevan, Philippus",http://isni.org/isni/0000000073101946,https://www.wikidata.org/entity/Q7184159#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Philip_O'Sullivan_Beare,https://www.worldcat.org/identities/lccn-n50049680,A3877,3877
71485,33c25e46-f1fe-4cd7-aa32-913515794bcc,"71485 : Ocland, Christopher, -1590?","Ocland, Christopher, -1590?",Christophorus Oclandus,Christopher Ocland,,,,Approximately 1590 A.D.,,16th Century A.D.,England,,Neo-Latin,,http://lccn.loc.gov/n85310882,https://id.loc.gov/authorities/names/n85310882,n85310882,http://viaf.org/viaf/235597685,235597685,,,,,,,,,,/alli/author/2041,7/20/2017 3:25,,,,,"Ockland, Christopher",http://d-nb.info/gnd/100600883,,,"Ocland, Christopher",http://isni.org/isni/0000000385587893,,,https://www.worldcat.org/identities/lccn-n85310882,A3903,3903
