Index,DLL Author,DLL Editors,DLL Works,Title,Place,Publisher,Date,Url,Publication Year,Num Pages,Number Of Volumes,Short Title,Series,Archive,Library Catalog,Manual Tags,Automatic Tags
https://catalog.hathitrust.org/Record/101826467,"45701 : Caesar, Julius; 45791 : Hirtius, Aulus","84104 : Kübler, Bernhard, 1859-1940",,Commentarii: cum a. Hirtii aliorumque supplementis ex recensione Bernardi Kübleri.,Lipsiae,in aedibus B. G. Teubneri,1893,https://catalog.hathitrust.org/Record/101826467,1893,,3 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,University of Illinois at Urbana-Champaign,,
https://catalog.hathitrust.org/Record/100026628,"52594 : Namatianus, Claudius Rutilius, active 5th century","84127 : Müller, Lucian, 1836-1898",,"Claudii Rutilii Namatiani De reditu suo, libri ii: Accedunt Hadriani Flori Apuleii Anniani Sereji alierumque saec A. V. C. X. poetarum reliquiae",Lipsiae,in aedibus B. G. Teubneri,1870,https://catalog.hathitrust.org/Record/100026628,1870,61 p.,,"Claudii Rutilii Namatiani De reditu suo, libri ii",,HathiTrust,University of Minnesota,,
https://catalog.hathitrust.org/Record/008618875,"52594 : Namatianus, Claudius Rutilius, active 5th century; 71917 : Annianus; 44971 : Florus, Lucius Annaeus; 45787 : Hadrian, Emperor of Rome; 44546 : Apuleius; 71947 : Septimius Serenus","84127 : Müller, Lucian, 1836-1898",,Claudii Rutilii Namatiani De reditu suo libri II.,Lipsiae,in aedibus B. G. Teubneri,1870,https://catalog.hathitrust.org/Record/008618875,1870,61 p.,,,,HathiTrust,Harvard University,Latin poetry.,
https://catalog.hathitrust.org/Record/006786409,"89412 : Ptolemy, active 2nd century","89548 : Boer, Ae.;89549 : Boll, Franz, 1867-1924;84090 : Heiberg, J. L. (Johan Ludvig), 1854-1928",,Claudii Ptolemaei opera quae extant omnia ...,Lipsiae,In aedibus B. G. Teubneri,1898,https://catalog.hathitrust.org/Record/006786409,1898,,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,Princeton University,,
https://catalog.hathitrust.org/Record/100334015,"49542 : Claudianus, Claudius","89531 : Koch, Julius, 1866-",,Claudii Claudiani Carmina,Lipsiae,in aedibus B.G. Teubneri,1893,https://catalog.hathitrust.org/Record/100334015,1893,346 p.,,,,HathiTrust,Harvard University,,
https://catalog.hathitrust.org/Record/012289484,"49542 : Claudianus, Claudius","89531 : Koch, Julius, 1866-",,Claudii Claudiani Carmina,Leipsig,in aedibus B. G. Teubneri,1893,https://catalog.hathitrust.org/Record/012289484,1893,346 p.,,,Bibliotheca scriptorum graecorum et romanorum Teubneriana,HathiTrust,Pennsylvania State University,,
https://catalog.hathitrust.org/Record/100853137,"44793 : Catullus, Gaius Valerius","84045 : Baehrens, Emil, 1848-1888",,Catulli Veronensis liber,Lipsiae,in aedibus B. G. Teubneri,1893,https://catalog.hathitrust.org/Record/100853137,1893,127 p.,,,,HathiTrust,University of California,,
https://catalog.hathitrust.org/Record/100583842,"44793 : Catullus, Gaius Valerius; 45713 : Cinna, C. Helvius; 45707 : Calvus, C. Licinius Macer; 45797 : Laevius; 45347 : Propertius, Sextus; 45417 : Tibullus","84127 : Müller, Lucian, 1836-1898",,"Catulli Tibulli, Propertii Carmina. Accedunt Laevii, Calvi, Cinnae, aliorum reliquiae et Priapea.",Lipsiae,in aedibus B. G. Teubneri,1904,https://catalog.hathitrust.org/Record/100583842,1904,137 p.,,,,HathiTrust,University of California,,
https://catalog.hathitrust.org/Record/100487307,"45036 : Cicero, Marcus Tullius","89608 : Müller, C. F. W. (Carl Friedrich Wilhelm), 1830-1903 ",,Cato maior de senectute ; Laelius de amicitia ; Paradoxa,Lipsiae,in aedibus B. G. Teubneri,1891,https://catalog.hathitrust.org/Record/100487307,1891,213 p.,,,,HathiTrust,Harvard University,,
https://catalog.hathitrust.org/Record/100739565,"44793 : Catullus, Gaius Valerius","84127 : Müller, Lucian, 1836-1898",,"Catulli, Tibulli, Propertii Carmina: Accedunt Laevii, Calvi, Cinnae aliorum reliquiae et Priapea",Lipsiae,in aedibus B. G. Teubneri,1901,https://catalog.hathitrust.org/Record/100739565,1901,510 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,University of Chicago,,
https://catalog.hathitrust.org/Record/100323398,"44793 : Catullus, Gaius Valerius; 45713 : Cinna, C. Helvius; 45707 : Calvus, C. Licinius Macer; 45797 : Laevius; 45347 : Propertius, Sextus; 45417 : Tibullus","84127 : Müller, Lucian, 1836-1898",,"Catvlli, Tibvlli, Propertii Carmina. Accedvnt Laevii, Calvi, Cinnae, aliorvm reliqviae et Priapea.",Lipsiae,in aedibus B. G. Teubneri,1892,https://catalog.hathitrust.org/Record/100323398,1892,138 p.,,,,HathiTrust,Harvard University,,
https://catalog.hathitrust.org/Record/100894726,"45036 : Cicero, Marcus Tullius","84133 : Plasberg, Otto, 1869-1924;89541 : Simbeck, Karl, 1882-1944",,Cato maior ; Laelius,Lipsiae,in aedibus B. G. Teubneri,1917,https://catalog.hathitrust.org/Record/100894726,1917,96 p.,,,,HathiTrust,University of California,,
https://catalog.hathitrust.org/Record/100390327,45367 : Sallust,"84059 : Eussner, Adam, 1844-",,"Catilina, Jugurtha, ex Historiis orationes et epistulae",Lipsiae,in aedibus B. G. Teubneri,1889,https://catalog.hathitrust.org/Record/100390327,1889,,,,Bibliotheca script. graec. et hom. teubneriana,HathiTrust,Harvard University,,
https://catalog.hathitrust.org/Record/012467713,"44793 : Catullus, Gaius Valerius; Priapea; 45713 : Cinna, C. Helvius; 45707 : Calvus, C. Licinius Macer; 45797 : Laevius; 45347 : Propertius, Sextus; 45417 : Tibullus","84127 : Müller, Lucian, 1836-1898",,"Catvlli, Tibvlli, Propertii Carmina. Accedvnt Laevii, Calvi, Cinnae, aliorvm reliqviae et Priapea.",Lipsiae,in aedibus B. G. Teubneri,1885,https://catalog.hathitrust.org/Record/012467713,1885,138 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,Cornell University,,
https://catalog.hathitrust.org/Record/011529958,44653 : Censorinus,"89602 : Hultsch, Fridericus (Friedrich Otto), 1833-1906",,Censorini De die natali liber,Lipsiae,in aedibus B. G. Teubneri,1867,https://catalog.hathitrust.org/Record/011529958,1867,98 p.,,,Bibliotheca scriptorum graecorum et romanorum Teubneriana. [S.r.],HathiTrust,Harvard University,"Calendar.; Chronology, Historical.",
https://catalog.hathitrust.org/Record/007964412,,"91731 : Frick, Karl, 1848-",,Chronica minora collegit et emendavit Carolvs Frick.,Lipsiae,in aedibus B. G. Teubneri,1892,https://catalog.hathitrust.org/Record/007964412,1892,,,,,HathiTrust,University of Wisconsin - Madison,,
https://catalog.hathitrust.org/Record/001809773,45367 : Sallust,"84059 : Eussner, Adam, 1844-",,"Catilina, Iugurtha, ex historiis, orationes et epistulae.",Lipsiae,in aedibus B. G. Teubneri,1891,https://catalog.hathitrust.org/Record/001809773,1891,146 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,Harvard University,,
https://catalog.hathitrust.org/Record/101850069,45367 : Sallust,"84059 : Eussner, Adam, 1844-",,Catilina Iugurtha: ex historiis orationes et epistulae,Lipsiae,in aedibus B. G. Teubneri,1900,https://catalog.hathitrust.org/Record/101850069,1900,146 p.,,Catilina Iugurtha,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,University of California,"Rome; History; Conspiracy of Catiline, 65-62 B.C.; Jugurthine War, 111-105 B.C.",
https://catalog.hathitrust.org/Record/100321625,44649 : Cassius Felix,"84140 : Rose, Valentin, 1829-1916",,"Cassii Felicis De medicina: ex graecis logicae sectae auctoribus liber translatus, sub Artabure et Calepio consulibus (anno 447)",Lipsiae,in aedibus B. G. Teubneri,1879,https://catalog.hathitrust.org/Record/100321625,1879,260 p.,,Cassii Felicis De medicina,,HathiTrust,Harvard University,Greek and Roman.; Medicine,
https://catalog.hathitrust.org/Record/006505520,"89583 : Struve, K. L. (Karl Ludwig), 1785-1838",,,Caroli Ludovici Struve ... Opuscula selecta,Lipsiae,sumptibus et typis B. G. Teubneri,1854,https://catalog.hathitrust.org/Record/006505520,1854,,2 v.,,,HathiTrust,University of California,Classical philology.,
https://catalog.hathitrust.org/Record/001725173,"44793 : Catullus, Gaius Valerius","84127 : Müller, Lucian, 1836-1898",,Carmina,Lipsiae,in aedibus B. G. Teubneri,1891,https://catalog.hathitrust.org/Record/001725173,1891,74 p.,,,Bibliotheca scriptorum graecorum et romanorum Teubneriana,HathiTrust,University of Michigan,,
https://catalog.hathitrust.org/Record/001808612,45165 : Horace,"84127 : Müller, Lucian, 1836-1898",,Carmina.,Lipsiae,in aedibus B. G. Teubneri,1898,https://catalog.hathitrust.org/Record/001808612,1898,303 p.,,,Bibliotheca scriptorum graecorum et romanorum Teubneriana,HathiTrust,University of Michigan,,
https://catalog.hathitrust.org/Record/011223328,"44793 : Catullus, Gaius Valerius","84127 : Müller, Lucian, 1836-1898",,Carmina: recensuit Lucianus Mueller.,Lipsiae,in aedibus B. G. Teubneri,1903,https://catalog.hathitrust.org/Record/011223328,1903,74 p.,,Carmina,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,University of Minnesota,,
https://catalog.hathitrust.org/Record/011821395,"49542 : Claudianus, Claudius","89531 : Koch, Julius, 1866-",,Carmina,Lipsiae,in aedibus B. G. Teubneri,1893,https://catalog.hathitrust.org/Record/011821395,1893,346 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,Indiana University,Latin.; Laudatory poetry,
https://catalog.hathitrust.org/Record/100558232,"45342 : Porfyrius, P. Optatianus","84127 : Müller, Lucian, 1836-1898",,Carmina,Lipsiae,in aedibus B. G. Teubneri,1877,https://catalog.hathitrust.org/Record/100558232,1877,76 p.,,,,HathiTrust,Harvard University,,
https://catalog.hathitrust.org/Record/100151349,45165 : Horace,"84186 : Vollmer, Friedrich, 1867-1923",,Carmina,Lipsiae,in aedibus B. G. Teubneri,1907,https://catalog.hathitrust.org/Record/100151349,1907,390 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana. [S.R.],HathiTrust,Cornell University,,
https://catalog.hathitrust.org/Record/100151350,45165 : Horace,"84186 : Vollmer, Friedrich, 1867-1923",,Carmina,Lipsiae,in aedibus B. G. Teubneri,1908,https://catalog.hathitrust.org/Record/100151350,1908,275 p.,,,Bibliotheca scriptorum graecorum et romanorum Teubneriana. [S.r.],HathiTrust,Cornell University,,
https://catalog.hathitrust.org/Record/011665083,45165 : Horace,"84127 : Müller, Lucian, 1836-1898",,Carmina,Lipsiae,in aedibus B. G. Teubneri,1897,https://catalog.hathitrust.org/Record/011665083,1897,303 p.,,,Bibliotheca scriptorum graecorum et romanorum Teubneriana,HathiTrust,Cornell University,,
https://catalog.hathitrust.org/Record/001725172,"44793 : Catullus, Gaius Valerius","84127 : Müller, Lucian, 1836-1898",,Carmina,Lipsiae,in aedibus B. G. Teubneri,1885,https://catalog.hathitrust.org/Record/001725172,1885,74 p.,,,,HathiTrust,University of Michigan,,
https://catalog.hathitrust.org/Record/100320143,45704 : Calpurnius Flaccus,"84116 : Lehnert, Georg, 1871-",,Calpurnii Flacci Declamationes,Lipsiae,in aedibus B. G. Teubneri,1903,https://catalog.hathitrust.org/Record/100320143,1903,64 p.,,,,HathiTrust,Harvard University,"Rhetoric, Ancient.; Speeches, addresses, etc., Latin.",
https://catalog.hathitrust.org/Record/001222666,"89732 : Caecilius, Calactinus","89558 : Ofenloch, Ernest, 1884-",,Caecilii Calactini fragmenta collegit Ernestvs Ofenloch.,Lipsiae,in aedibus B. G. Teubneri,1907,https://catalog.hathitrust.org/Record/001222666,1907,242 p.,,,Bibliotheca scriptorum graecorum et romanorum Teubneriana,HathiTrust,University of Michigan,,
https://catalog.hathitrust.org/Record/100388111,"45338 : Pliny, the Elder","89546 : Beck, J. W. (Jan Wibertus)",,C.Plinii Secundi Librorum dubii sermonis VIII reliquiae,Lipsiae,in aedibus B. G. Teubneri,1894,https://catalog.hathitrust.org/Record/100388111,1894,96 p.,,,Bibliotheca scriptorum graecorum et romanorum Teubneriana. [Scriptores romani],HathiTrust,Harvard University,Latin language; Inflection.; Orthography and spelling.,
https://catalog.hathitrust.org/Record/006500845,"44794 : Juvencus, Caius Vettius Aquilinus","84120 : Marold, Karl",,C. Vetti Aquilini Iuvenci Libri Evangeliorum IIII.,Lipsiae,in aedibus B. G. Teubneri,1886,https://catalog.hathitrust.org/Record/006500845,1886,119 p.,,,,HathiTrust,University of California,,
https://catalog.hathitrust.org/Record/001810351,45932 : Velleius Paterculus,"89560 : Halm, Karl, 1809-1882",,C. Vellei Paterculi ex Historiae Romanae libris duobus quae supersunt. Apparatu critico adiecto edidit Carolus Halm.,Lipsiae,in aedibus Teubnerianis,1876,https://catalog.hathitrust.org/Record/001810351,1876,170 p.,,,,HathiTrust,University of Illinois at Urbana-Champaign,Rome; History.,
https://catalog.hathitrust.org/Record/100781548,45932 : Velleius Paterculus,"89560 : Halm, Karl, 1809-1882",,C. Vellei Paterculi ex Historiae romanae libris duobus quae supersunt.,Lipsiae,in aedibus B. G. Teubneri,1909,https://catalog.hathitrust.org/Record/100781548,1909,170 p.,,,Bibliotheca scriptorum graecorum et romanorum Teubneriana,HathiTrust,University of Iowa,Rome; History,
https://catalog.hathitrust.org/Record/011600754,"45399 : Suetonius, approximately 69-approximately 122","84138 : Ritschl, Friedrich Wilhelm, 1806-1876;84136 : Reifferscheid, August, 1835-1887",,C. Svetoni Tranqvilli praeter Caesarvm libros reliqviae,Lipsiae,sumptibus et formis B. G. Teubneri,1860,https://catalog.hathitrust.org/Record/011600754,1860,565 p.,,,C. Suetoni Tranquilli praeter Caesarum libros reliquiae.,HathiTrust,Harvard University,,
https://catalog.hathitrust.org/Record/007117707,"45399 : Suetonius, approximately 69-approximately 122","84099 : Ihm, Max, 1863-1909",,C. Svetoni Tranqvilli opera.,Lipsiae,in aedibus B. G. Teubneri,1908,https://catalog.hathitrust.org/Record/007117707,1908,,,,Bibliotheca scriptorum graecorum et romanorum Teubneriana,HathiTrust,Princeton University,,
https://catalog.hathitrust.org/Record/000909794,"45399 : Suetonius, approximately 69-approximately 122","84099 : Ihm, Max, 1863-1909",,C. Svetoni Tranqvilli Opera,Lipsiae,in aedibus B. G. Teubneri,1907,https://catalog.hathitrust.org/Record/000909794,1907,,,,,HathiTrust,University of Michigan,,
https://catalog.hathitrust.org/Record/100570364,,"84049 : Buecheler, Franz, 1837-1908;84137 : Riese, Alexander, 1840-1922",,"Anthologia Latina, sive Poesis Latinae supplementum.",Lipsiae,in aedibus B. G. Teubneri,1869,https://catalog.hathitrust.org/Record/100570364,1869,,2,,,HathiTrust,University of Illinois at Urbana-Champaign,,
https://catalog.hathitrust.org/Record/011589462,44546 : Apuleius,"84091 : Helm, Rudolf Wilhelm Oskar, 1872-1966",,Apulei Opera quae supersunt.,Lipsiae,in aedibus B. G. Teubneri,1905,https://catalog.hathitrust.org/Record/011589462,1905,,,,Works,HathiTrust,University of California,,
https://catalog.hathitrust.org/Record/100836266,"45399 : Suetonius, approximately 69-approximately 122","84142 : Roth, Karl Ludwig, 1790-1868",,C. Suetoni Tranquilli quae supersunt omnia.,Lipsiae,sumptibus et typis B. G. Teubneri,1893,https://catalog.hathitrust.org/Record/100836266,1893,357 p.,,,,HathiTrust,University of Iowa,,
https://catalog.hathitrust.org/Record/100639438,"45399 : Suetonius, approximately 69-approximately 122","84142 : Roth, Karl Ludwig, 1790-1868",,C. Suetoni Tranquilli quae supersunt omnia.,Lipsiae,sumptibus et typis B. G. Teubneri,1865,https://catalog.hathitrust.org/Record/100639438,1865,357 p.,,,,HathiTrust,University of California,,
https://catalog.hathitrust.org/Record/009774583,"45399 : Suetonius, approximately 69-approximately 122","84142 : Roth, Karl Ludwig, 1790-1868",,C. Suetoni Tranquilli quae supersunt omnia.,Lipsiae,in aedibus B. G. Tuebneri,1898,https://catalog.hathitrust.org/Record/009774583,1898,357 p.,,,,HathiTrust,Harvard University,"Rome; Rome.; History; Emperors; Empire, 30 B.C.-284 A.D.",
https://catalog.hathitrust.org/Record/011617221,"45399 : Suetonius, approximately 69-approximately 122","84142 : Roth, Karl Ludwig, 1790-1868",,C. Suetoni Tranquilli quae supersunt omnia.,Lipsiae,sumptibus et typis B. G. Teubneri,1858,https://catalog.hathitrust.org/Record/011617221,1858,357 p.,,,Bibliotheca scriptores Graecorum et Romanorum Teubneriana,HathiTrust,Harvard University,,
https://catalog.hathitrust.org/Record/100479859,"45399 : Suetonius, approximately 69-approximately 122","84142 : Roth, Karl Ludwig, 1790-1868",,C. Suetoni Tranquilli quae supersunt omnia,Lipsiae,in aedibus B. G. Teubneri,1902,https://catalog.hathitrust.org/Record/100479859,1902,357 p.,,,,HathiTrust,Harvard University,,
https://catalog.hathitrust.org/Record/011555561,"45399 : Suetonius, approximately 69-approximately 122","84142 : Roth, Karl Ludwig, 1790-1868",,C. Suetoni Tranquilli quae supersunt omnia.,Lipsiae,sumptibus et typis B. G. Teubneri,1871,https://catalog.hathitrust.org/Record/011555561,1871,357 p.,,,,HathiTrust,Harvard University,,
https://catalog.hathitrust.org/Record/100151354,"45399 : Suetonius, approximately 69-approximately 122","84099 : Ihm, Max, 1863-1909",,"C. Suetoni Tranquilli, de vita Caesarum libri VIII",Lipsiae,in aedibus B. G. Teubneri,1907,https://catalog.hathitrust.org/Record/100151354,1907,375 p.,,,De vita Caesarum,HathiTrust,Cornell University,Rome.; Emperors,
https://catalog.hathitrust.org/Record/100332272,"45399 : Suetonius, approximately 69-approximately 122","84142 : Roth, Karl Ludwig, 1790-1868",,C. Suetoni Tranquilli quae supersunt omnia,Lipsiae,in aedibus B. G. Teubneri,1904,https://catalog.hathitrust.org/Record/100332272,1904,357 p.,,,,HathiTrust,Harvard University,"Rome; Rome.; History; Emperors; Empire, 30 B.C.-284 A.D.",
https://catalog.hathitrust.org/Record/007113113,"45399 : Suetonius, approximately 69-approximately 122","84138: Ritschl, Friedrich Wilhelm, 1806-1876;84136: Reifferscheid, August, 1835-1887",,C. Suetoni Tranquilli Praeter Caesarum libros reliquiae,Lipsiae,sumptibus et formis B. G. Teubneri,1860,https://catalog.hathitrust.org/Record/007113113,1860,565p.,,,,HathiTrust,University of California,,
https://catalog.hathitrust.org/Record/001809997,"45399 : Suetonius, approximately 69-approximately 122","84138: Ritschl, Friedrich Wilhelm, 1806-1876;84136: Reifferscheid, August, 1835-1887",,C. Suetoni Tranquilli praeter Caesarum libros reliquiae,Lipsiae,sumptibus et formis B. G. Teubneri,1860,https://catalog.hathitrust.org/Record/001809997,1860,565 p.,,,,HathiTrust,University of Michigan,,
https://catalog.hathitrust.org/Record/100837180,"45399 : Suetonius, approximately 69-approximately 122","84138 : Ritschl, Friedrich Wilhelm, 1806-1876;84136: Reifferscheid, August, 1835-1887",,C. Suetonii Tranquilli praeter Caesarum libros reliquiae,Lipsiae,sumptibus et formis B. G. Teubneri,1860,https://catalog.hathitrust.org/Record/100837180,1860,565 p.,,,,HathiTrust,University of Iowa,,
https://catalog.hathitrust.org/Record/012445047,84082 : Pelagonius; 84131 : Pelagonius,"84099 : Ihm, Max, 1863-1909",,"Pelagonii artis veterinariae quae extant recensuit, praefatus",Lipsiae,in aedibus B. G. Teubneri,1892,https://catalog.hathitrust.org/Record/012445047,1892,244 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Cornell University,,
https://catalog.hathitrust.org/Record/008394707,"45105 : Orosius, Paulus","91894 : Zangemeister, Karl Friedrich Wilhelm, 1837-1902",,Pauli Orosii Historiarum adversum paganos libri VII,Lipsiae,in aedibus B. G. Teubneri,1889,https://catalog.hathitrust.org/Record/008394707,1889,371 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Columbia University,"History, Ancient.; World history.",
https://catalog.hathitrust.org/Record/001810436,45429 : Virgil,"91830 : Jahn, Johann Christian, 1797-1847",,P. Virgilii Maronis Opera omnia. Ex recensione Ioann. Christiani Iahn. Editio quarta.,Lipsiae,sumptibus et typis B. G. Teubneri,1852,https://catalog.hathitrust.org/Record/001810436,1852,384 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
https://catalog.hathitrust.org/Record/001809445,45884 : Phaedrus,"84127 : Müller, Lucian, 1836-1898",,Phaedri Avgvsti liberti Fabvlae Aesopiae,Lipsiae,B. G. Teubneri,1890,https://catalog.hathitrust.org/Record/001809445,1890,66 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,,
https://catalog.hathitrust.org/Record/000909913,45429 : Virgil,"91813 : Güthling, Otto, 1853-1931",,"P. Vergili Maronis Bucolica, Georgica et Aeneis",Lipsiae,in aedibus B. G. Teubneri,1901,https://catalog.hathitrust.org/Record/000909913,1901,,,,,Hathi Trust,University of Michigan,,
https://catalog.hathitrust.org/Record/011725260,45429 : Virgil,"91713 : 91713 : Ribbeck, Otto, 1827-1898",,P. Vergili Maronis Aeneis in usum scholarum,Lipsiae,B. G. Teubner,1901,https://catalog.hathitrust.org/Record/011725260,1901,409 p.,,,,Hathi Trust,University of Wisconsin - Madison,,
https://catalog.hathitrust.org/Record/008910835,45884 : Phaedrus,"84127 : Müller, Lucian, 1836-1898",,Phaedri Avgvsti Liberti Fabvlae Aesopiae,Lipsiae,B. G. Teubneri,1898,https://catalog.hathitrust.org/Record/008910835,1898,66 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Princeton University,,
https://catalog.hathitrust.org/Record/008235494,45429 : Virgil,"91831 : Janell, Walther, 1877-1932;91713 : Ribbeck, Otto, 1827-1898",,P. Vergili Maronis Aeneis,Lipsiae,in aedibus B. G. Teubneri,1920,https://catalog.hathitrust.org/Record/008235494,1920,301 p.,,,,Hathi Trust,University of California,,
https://catalog.hathitrust.org/Record/007027548,45429 : Virgil,"91713 : Ribbeck, Otto, 1827-1898",,P. Vergili Maronis Bucolica et Georgica in usum scholarum recognovit Otto Ribbeck.,Lipsiae,in aedibus B. G. Teubneri,1884,https://catalog.hathitrust.org/Record/007027548,1884,85 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Pennsylvania State University,,
https://catalog.hathitrust.org/Record/006792480,"45105 : Orosius, Paulus","91894 : Zangemeister, Karl Friedrich Wilhelm, 1837-1902",,"Pauli Orosii Historiarum adversum paganos, Iibri VII",Lipsiae,in aedibus B. G. Teubneri,1889,https://catalog.hathitrust.org/Record/006792480,1889,,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Indiana University,,
https://catalog.hathitrust.org/Record/006792476,"89759 : Paulus, Aegineta","84090 : Heiberg, J. L. (Johan Ludvig), 1854-1928",,Pauli Aeginetae libri tertii interpretatio latina antiqua; adiuuante Instituto Puschmanniano lipsiensi,Lipsiae,in aedibus B. G. Teubneri,1912,https://catalog.hathitrust.org/Record/006792476,1912,242 p.,,,,Hathi Trust,University of Illinois at Urbana-Champaign,"fast; (OCoLC)fst01015251; Medicine, Greek and Roman.",
https://catalog.hathitrust.org/Record/010551069,"89380 : Manuzio, Paolo, 1512-1574","89679 : Fickelscherer, Martin",,Pauli Manutii Epistulae selectae,Lipsiae,in aedibus B. G. Teubneri,1892,https://catalog.hathitrust.org/Record/010551069,1892,176 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Indiana University,,
https://catalog.hathitrust.org/Record/009787970,"70841 : Palladius, Rutilius Taurus Aemilianus","84174 : Schmitt, Johann Christoph",,Palladii Rutilii Tauri Aemiliani viri inlustris Opus agriculturae,Lipsiae,in aedibus B. G. Teubneri,1898,https://catalog.hathitrust.org/Record/009787970,1898,269 p.,,,,Hathi Trust,Harvard University,Early works to 1800; Agriculture,
https://catalog.hathitrust.org/Record/101835078,45884 : Phaedrus,"84127 : Müller, Lucian, 1836-1898",,"Phaedri Augusti liberti Fabulae Aesopiae, recognovit et praefatus est Lucianus Mueller",Lipsiae,in aedibus B. G. Teubneri,1909,https://catalog.hathitrust.org/Record/101835078,1909,66 p.,,,,Hathi Trust,University of California,,
https://catalog.hathitrust.org/Record/100320656,"45105 : Orosius, Paulus","91894 : Zangemeister, Karl Friedrich Wilhelm, 1837-1902",,Pauli Orosii Historiarum adversum paganos libri VII,Lipsiae,in aedibus B. G. Teubneri,1889,https://catalog.hathitrust.org/Record/100320656,1889,371 p.,,,,Hathi Trust,Harvard University,"History, Ancient.; World history.",
https://catalog.hathitrust.org/Record/012292861,45429 : Virgil,"91813 : Güthling, Otto, 1853-1931",,P. Vergili Maronis Bucolica Georgica,Lipsiae,in aedibus B. G. Teubneri,1901,https://catalog.hathitrust.org/Record/012292861,1901,89 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Pennsylvania State University,,
https://catalog.hathitrust.org/Record/009787164,45429 : Virgil,"91713 : Ribbeck, Otto, 1827-1898",,P. Vergili Maronis Opera,Lipsiae,in aedibus B. G. Teubneri,1907,https://catalog.hathitrust.org/Record/009787164,1907,493 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Virginia,,
https://catalog.hathitrust.org/Record/001810466,45429 : Virgil,"91713 : Ribbeck, Otto, 1827-1898",,P. Vergili Maronis Opera cum appendice in usum scholarum iterum recognovit Otto Ribbeck ...,Lipsiae,in aedibus B. G. Teubneri,1910,https://catalog.hathitrust.org/Record/001810466,1910,493 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
https://catalog.hathitrust.org/Record/101975016,45884 : Phaedrus,"84127 : Müller, Lucian, 1836-1898",,Phaedri Augusti liberti Fabulae Aesopiae.,Lipsiae,in aedibus B. G. Teubneri,1913,https://catalog.hathitrust.org/Record/101975016,1913,66 p.,,,,Hathi Trust,University of Virginia,,
https://catalog.hathitrust.org/Record/101834932,45429 : Virgil,"91813 : Güthling, Otto, 1853-1931",,"P. Virgili Maronis Bucolica, Georgica, Aeneis",Lipsiae,in aedibus B. G. Teubneri,1901,https://catalog.hathitrust.org/Record/101834932,1901,,2 v.,,,Hathi Trust,University of California,,
https://catalog.hathitrust.org/Record/009021030,45884 : Phaedrus,"84127 : Müller, Lucian, 1836-1898",,Phaedri Augusti liberti fabulae Aesopiae,Lipsiae,in aedibus B. G. Teubneri,1876,https://catalog.hathitrust.org/Record/009021030,1876,66 p.,,,,Hathi Trust,Princeton University,,
https://catalog.hathitrust.org/Record/007027544,45429 : Virgil,"91713 : Ribbeck, Otto, 1827-1898",,P. Vergili Maronis Opera,Lipsiae,in aedibus B. G. Teubneri,1904,https://catalog.hathitrust.org/Record/007027544,1904,493 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Pennsylvania State University,,
https://catalog.hathitrust.org/Record/100462335,84082 : Pelagonius,"84099 : Ihm, Max, 1863-1909",,"Pelagonii artis veterinariae quae extant recensuit, praefatus",Lipsiae,in aedibus B. G. Teubneri,1892,https://catalog.hathitrust.org/Record/100462335,1892,244 p.,,,,Hathi Trust,Columbia University,,
https://catalog.hathitrust.org/Record/008911678,45429 : Virgil,"91713 : Ribbeck, Otto, 1827-1898",,P. Vergili Maronis Opera in usum scholarum,Lipsiae,in aedibus B. G. Teubneri,1881,https://catalog.hathitrust.org/Record/008911678,1881,430 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana.,Hathi Trust,Princeton University,,
